Time: 4/24/2014,DataID: 9937,Row: 2210,Col: 33,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/24/2014,DataID: 9937,Row: 2210,Col: 37,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/24/2014,DataID: 9937,Row: 2210,Col: 49,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/24/2014,DataID: 9937,Row: 2210,Col: 57,Error: DATA BREAK _ENDED_ FOR COLUMN - RESTARTED TRACKING FOR COLUMN
Time: 4/28/2014 6:00:00 AM,DataID: 9937,Row: 2618,Col: 4,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/28/2014 6:00:00 AM,DataID: 9937,Row: 2618,Col: 17,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/28/2014 6:00:00 AM,DataID: 9937,Row: 2618,Col: 25,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/28/2014 6:00:00 AM,DataID: 9937,Row: 2618,Col: 27,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/28/2014 6:00:00 AM,DataID: 9937,Row: 2618,Col: 33,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/28/2014 6:00:00 AM,DataID: 9937,Row: 2618,Col: 37,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/28/2014 6:00:00 AM,DataID: 9937,Row: 2618,Col: 49,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
Time: 4/28/2014 6:00:00 AM,DataID: 9937,Row: 2618,Col: 57,Error: DATA BREAK STARTED IN COLUMN - STOPPING TRACKING FOR COLUMN
